THAP	PF05485.14	ENSG00000173451.7	5	80
Homeodomain	PF00046.31	ENSG00000273049.1	60	116
zf-C2H2	PF00096.28	ENSG00000196357.12	207	229
zf-C2H2	PF00096.28	ENSG00000196357.12	235	257
zf-C2H2	PF00096.28	ENSG00000196357.12	263	285
zf-C2H2	PF00096.28	ENSG00000196357.12	291	313
zf-C2H2	PF00096.28	ENSG00000196357.12	319	341
zf-C2H2	PF00096.28	ENSG00000196357.12	347	369
zf-C2H2	PF00096.28	ENSG00000196357.12	375	397
zf-C2H2	PF00096.28	ENSG00000196357.12	403	425
zf-C2H2	PF00096.28	ENSG00000196357.12	431	453
zf-C2H2	PF00096.28	ENSG00000196357.12	459	481
zf-C2H2	PF00096.28	ENSG00000196357.12	487	509
T-box	PF00907.24	ENSG00000121068.14	107	287
zf-C2H2	PF00096.28	ENSG00000005889.16	464	486
zf-C2H2	PF00096.28	ENSG00000005889.16	527	549
zf-C2H2	PF00096.28	ENSG00000005889.16	587	609
zf-C2H2	PF00096.28	ENSG00000005889.16	615	638
zf-C2H2	PF00096.28	ENSG00000005889.16	701	723
zf-C2H2	PF00096.28	ENSG00000005889.16	758	780
zf-C2H2	PF00096.28	ENSG00000005889.16	786	809
zf-C2H2	PF00096.28	ENSG00000005889.16	815	838
zf-C2H2	PF00096.28	ENSG00000237440.9	173	195
zf-C2H2	PF00096.28	ENSG00000237440.9	201	223
zf-C2H2	PF00096.28	ENSG00000237440.9	229	251
zf-C2H2	PF00096.28	ENSG00000237440.9	257	279
zf-C2H2	PF00096.28	ENSG00000237440.9	285	307
zf-C2H2	PF00096.28	ENSG00000237440.9	313	335
zf-C2H2	PF00096.28	ENSG00000237440.9	341	363
zf-C2H2	PF00096.28	ENSG00000237440.9	369	391
zf-C2H2	PF00096.28	ENSG00000237440.9	397	419
zf-C2H2	PF00096.28	ENSG00000237440.9	453	475
zf-C2H2	PF00096.28	ENSG00000237440.9	481	503
zf-C2H2	PF00096.28	ENSG00000197779.15	330	352
zf-C2H2	PF00096.28	ENSG00000197779.15	358	380
zf-C2H2	PF00096.28	ENSG00000197779.15	386	408
zf-C2H2	PF00096.28	ENSG00000197779.15	414	436
zf-C2H2	PF00096.28	ENSG00000197779.15	442	464
zf-C2H2	PF00096.28	ENSG00000197779.15	470	492
zf-C2H2	PF00096.28	ENSG00000197779.15	498	520
zf-C2H2	PF00096.28	ENSG00000197779.15	526	548
zf-C2H2	PF00096.28	ENSG00000197779.15	554	576
zf-C2H2	PF00096.28	ENSG00000197779.15	582	604
zf-C2H2	PF00096.28	ENSG00000197779.15	610	632
zf-C2H2	PF00096.28	ENSG00000197779.15	638	660
zf-C2H2	PF00096.28	ENSG00000267041.6	197	219
zf-C2H2	PF00096.28	ENSG00000267041.6	281	303
zf-C2H2	PF00096.28	ENSG00000267041.6	309	331
zf-C2H2	PF00096.28	ENSG00000267041.6	337	359
zf-C2H2	PF00096.28	ENSG00000267041.6	365	387
zf-C2H2	PF00096.28	ENSG00000267041.6	393	415
zf-C2H2	PF00096.28	ENSG00000267041.6	421	443
zf-C2H2	PF00096.28	ENSG00000267041.6	449	471
zf-C2H2	PF00096.28	ENSG00000267041.6	477	499
zf-C2H2	PF00096.28	ENSG00000267041.6	505	527
zf-C2H2	PF00096.28	ENSG00000267041.6	533	555
zf-C2H2	PF00096.28	ENSG00000267041.6	561	583
zf-C2H2	PF00096.28	ENSG00000267041.6	589	611
zf-C2H2	PF00096.28	ENSG00000267041.6	645	667
zf-C2H2	PF00096.28	ENSG00000267041.6	673	695
zf-C2H2	PF00096.28	ENSG00000267041.6	701	723
zf-C2H2	PF00096.28	ENSG00000267041.6	731	751
zf-C2H2	PF00096.28	ENSG00000267041.6	757	779
zf-C2H2	PF00096.28	ENSG00000267041.6	785	807
zf-C2H2	PF00096.28	ENSG00000267041.6	841	863
zf-C2H2	PF00096.28	ENSG00000267041.6	869	891
zf-C2H2	PF00096.28	ENSG00000267041.6	897	919
zf-C2H2	PF00096.28	ENSG00000267041.6	925	947
zf-C2H2	PF00096.28	ENSG00000267041.6	953	975
zf-C2H2	PF00096.28	ENSG00000267041.6	981	1003
zf-C2H2	PF00096.28	ENSG00000267041.6	1009	1031
zf-C2H2	PF00096.28	ENSG00000267041.6	1037	1059
zf-C2H2	PF00096.28	ENSG00000267041.6	1065	1087
zf-C2H2	PF00096.28	ENSG00000119574.13	403	425
zf-C2H2	PF00096.28	ENSG00000119574.13	431	453
zf-C2H2	PF00096.28	ENSG00000119574.13	459	481
zf-C2H2	PF00096.28	ENSG00000119574.13	487	508
zf-C2H2	PF00096.28	ENSG00000204920.11	187	209
zf-C2H2	PF00096.28	ENSG00000204920.11	215	237
zf-C2H2	PF00096.28	ENSG00000204920.11	243	265
zf-C2H2	PF00096.28	ENSG00000204920.11	271	293
zf-C2H2	PF00096.28	ENSG00000204920.11	299	321
zf-C2H2	PF00096.28	ENSG00000204920.11	383	405
zf-C2H2	PF00096.28	ENSG00000204920.11	411	433
zf-C2H2	PF00096.28	ENSG00000204920.11	439	461
zf-C2H2	PF00096.28	ENSG00000204920.11	467	489
CENP-B_N	PF04218.15	ENSG00000234616.9	14	66
zf-C2H2	PF00096.28	ENSG00000167637.18	207	229
zf-C2H2	PF00096.28	ENSG00000167637.18	263	285
zf-C2H2	PF00096.28	ENSG00000167637.18	291	313
zf-C2H2	PF00096.28	ENSG00000167637.18	347	369
zf-C2H2	PF00096.28	ENSG00000167637.18	431	453
zf-C2H2	PF00096.28	ENSG00000167637.18	459	481
zf-C2H2	PF00096.28	ENSG00000167637.18	543	565
zf-C2H2	PF00096.28	ENSG00000167637.18	571	593
zf-C2H2	PF00096.28	ENSG00000167637.18	599	621
zf-C2H2	PF00096.28	ENSG00000185730.8	153	175
zf-C2H2	PF00096.28	ENSG00000185730.8	181	203
zf-C2H2	PF00096.28	ENSG00000185730.8	209	231
zf-C2H2	PF00096.28	ENSG00000185730.8	237	260
zf-C2H2	PF00096.28	ENSG00000185730.8	265	287
zf-C2H2	PF00096.28	ENSG00000185730.8	293	315
zf-C2H2	PF00096.28	ENSG00000185730.8	321	343
zf-C2H2	PF00096.28	ENSG00000185730.8	349	371
zf-C2H2	PF00096.28	ENSG00000176222.9	159	181
zf-C2H2	PF00096.28	ENSG00000176222.9	187	209
zf-C2H2	PF00096.28	ENSG00000176222.9	215	237
zf-C2H2	PF00096.28	ENSG00000176222.9	271	293
zf-C2H2	PF00096.28	ENSG00000176222.9	299	321
zf-C2H2	PF00096.28	ENSG00000176222.9	355	377
zf-C2H2	PF00096.28	ENSG00000176222.9	383	405
zf-C2H2	PF00096.28	ENSG00000176222.9	411	433
zf-C2H2	PF00096.28	ENSG00000176222.9	439	461
zf-C2H2	PF00096.28	ENSG00000176222.9	467	489
zf-C2H2	PF00096.28	ENSG00000176222.9	495	517
zf-C2H2	PF00096.28	ENSG00000176222.9	523	546
zf-C2H2	PF00096.28	ENSG00000159882.13	168	190
zf-C2H2	PF00096.28	ENSG00000159882.13	252	274
zf-C2H2	PF00096.28	ENSG00000159882.13	280	302
zf-C2H2	PF00096.28	ENSG00000159882.13	336	358
zf-C2H2	PF00096.28	ENSG00000159882.13	364	386
zf-C2H2	PF00096.28	ENSG00000159882.13	392	414
zf-C2H2	PF00096.28	ENSG00000124459.12	192	214
zf-C2H2	PF00096.28	ENSG00000124459.12	276	298
zf-C2H2	PF00096.28	ENSG00000124459.12	304	326
zf-C2H2	PF00096.28	ENSG00000124459.12	332	354
zf-C2H2	PF00096.28	ENSG00000124459.12	360	382
zf-C2H2	PF00096.28	ENSG00000124459.12	388	410
zf-C2H2	PF00096.28	ENSG00000124459.12	416	438
zf-C2H2	PF00096.28	ENSG00000124459.12	444	466
zf-C2H2	PF00096.28	ENSG00000124459.12	472	494
zf-C2H2	PF00096.28	ENSG00000124459.12	500	522
zf-C2H2	PF00096.28	ENSG00000124459.12	528	550
zf-C2H2	PF00096.28	ENSG00000124459.12	556	578
zf-C2H2	PF00096.28	ENSG00000124459.12	584	606
zf-C2H2	PF00096.28	ENSG00000124459.12	612	634
zf-C2H2	PF00096.28	ENSG00000124459.12	640	662
zf-C2H2	PF00096.28	ENSG00000159885.14	185	207
zf-C2H2	PF00096.28	ENSG00000159885.14	213	235
zf-C2H2	PF00096.28	ENSG00000159885.14	269	291
zf-C2H2	PF00096.28	ENSG00000159885.14	297	319
zf-C2H2	PF00096.28	ENSG00000159885.14	353	375
zf-C2H2	PF00096.28	ENSG00000159885.14	409	431
zf-C2H2	PF00096.28	ENSG00000264668.2	87	109
zf-C2H2	PF00096.28	ENSG00000264668.2	115	137
zf-C2H2	PF00096.28	ENSG00000264668.2	143	165
zf-C2H2	PF00096.28	ENSG00000264668.2	171	193
zf-C2H2	PF00096.28	ENSG00000167967.16	220	242
zf-C2H2	PF00096.28	ENSG00000167967.16	248	269
zf-C2H2	PF00096.28	ENSG00000167967.16	435	457
zf-C2H2	PF00096.28	ENSG00000167967.16	463	485
zf-C2H2	PF00096.28	ENSG00000167967.16	519	541
zf-C2H2	PF00096.28	ENSG00000250571.7	183	205
zf-C2H2	PF00096.28	ENSG00000250571.7	211	233
zf-C2H2	PF00096.28	ENSG00000250571.7	239	261
zf-C2H2	PF00096.28	ENSG00000250571.7	267	289
zf-C2H2	PF00096.28	ENSG00000250571.7	323	345
zf-C2H2	PF00096.28	ENSG00000250571.7	351	373
zf-C2H2	PF00096.28	ENSG00000010818.10	189	211
zf-C2H2	PF00096.28	ENSG00000010818.10	1799	1821
zf-C2H2	PF00096.28	ENSG00000010818.10	1827	1851
HSF_DNA-bind	PF00447.19	ENSG00000176160.11	14	130
bZIP_Maf	PF03131.19	ENSG00000129535.13	132	223
Homeodomain	PF00046.31	ENSG00000178764.8	443	496
Homeodomain	PF00046.31	ENSG00000178764.8	534	584
Homeodomain	PF00046.31	ENSG00000178764.8	633	685
zf-C2H2	PF00096.28	ENSG00000181638.20	87	109
zf-C2H2	PF00096.28	ENSG00000181638.20	115	137
zf-C2H2	PF00096.28	ENSG00000181638.20	143	165
zf-C2H2	PF00096.28	ENSG00000181638.20	171	193
zf-C2H2	PF00096.28	ENSG00000267022.1	286	308
zf-C2H2	PF00096.28	ENSG00000267022.1	314	336
zf-C2H2	PF00096.28	ENSG00000267022.1	370	392
zf-C2H2	PF00096.28	ENSG00000267022.1	454	476
zf-C2H2	PF00096.28	ENSG00000267022.1	482	504
zf-C2H2	PF00096.28	ENSG00000267022.1	510	532
zf-C2H2	PF00096.28	ENSG00000168813.17	697	720
HLH	PF00010.28	ENSG00000283321.1	25	70
Ets	PF00178.24	ENSG00000006468.14	350	429
zf-C2H2	PF00096.28	ENSG00000175213.3	381	403
zf-C2H2	PF00096.28	ENSG00000175213.3	409	431
zf-C2H2	PF00096.28	ENSG00000175213.3	437	459
zf-C2H2	PF00096.28	ENSG00000175213.3	468	490
zf-C2H2	PF00096.28	ENSG00000175213.3	496	518
zf-C2H2	PF00096.28	ENSG00000175213.3	551	573
zf-C2H2	PF00096.28	ENSG00000175213.3	579	601
zf-C2H2	PF00096.28	ENSG00000175213.3	607	629
ARID	PF01388.23	ENSG00000049618.24	1191	1276
Homeodomain	PF00046.31	ENSG00000063515.3	127	183
zf-C2H2	PF00096.28	ENSG00000227124.11	311	333
zf-C2H2	PF00096.28	ENSG00000227124.11	339	361
zf-C2H2	PF00096.28	ENSG00000227124.11	395	417
zf-C2H2	PF00096.28	ENSG00000227124.11	423	445
zf-C2H2	PF00096.28	ENSG00000227124.11	451	473
zf-C2H2	PF00096.28	ENSG00000227124.11	479	501
zf-C2H2	PF00096.28	ENSG00000227124.11	507	529
zf-C2H2	PF00096.28	ENSG00000227124.11	535	557
zf-C2H2	PF00096.28	ENSG00000227124.11	591	613
zf-C2H2	PF00096.28	ENSG00000227124.11	619	641
zf-C2H2	PF00096.28	ENSG00000227124.11	647	669
zf-C2H2	PF00096.28	ENSG00000227124.11	758	780
zf-C2H2	PF00096.28	ENSG00000227124.11	786	808
zf-C2H2	PF00096.28	ENSG00000227124.11	814	836
zf-C2H2	PF00096.28	ENSG00000227124.11	842	864
zf-C2H2	PF00096.28	ENSG00000227124.11	870	892
Homeodomain	PF00046.31	ENSG00000143995.20	271	328
zf-C4	PF00105.20	ENSG00000069667.16	104	173
zf-C2H2	PF00096.28	ENSG00000099326.9	357	378
zf-C2H2	PF00096.28	ENSG00000099326.9	384	406
zf-C2H2	PF00096.28	ENSG00000099326.9	412	434
zf-C2H2	PF00096.28	ENSG00000099326.9	440	462
zf-C2H2	PF00096.28	ENSG00000099326.9	541	563
zf-C2H2	PF00096.28	ENSG00000099326.9	569	591
zf-C2H2	PF00096.28	ENSG00000099326.9	597	619
zf-C2H2	PF00096.28	ENSG00000099326.9	625	647
zf-C2H2	PF00096.28	ENSG00000099326.9	653	675
zf-C2H2	PF00096.28	ENSG00000099326.9	681	703
zf-C2H2	PF00096.28	ENSG00000099326.9	709	731
zf-CCCH	PF00642.26	ENSG00000275740.1	274	300
HLH	PF00010.28	ENSG00000113196.3	95	147
Homeodomain	PF00046.31	ENSG00000115507.10	39	95
Homeodomain	PF00046.31	ENSG00000260027.5	138	194
zf-C2H2	PF00096.28	ENSG00000174586.11	106	128
zf-C2H2	PF00096.28	ENSG00000174586.11	134	156
zf-C2H2	PF00096.28	ENSG00000174586.11	162	184
zf-C2H2	PF00096.28	ENSG00000174586.11	190	212
zf-C2H2	PF00096.28	ENSG00000174586.11	218	240
zf-C2H2	PF00096.28	ENSG00000174586.11	246	268
zf-C2H2	PF00096.28	ENSG00000174586.11	274	296
zf-C2H2	PF00096.28	ENSG00000174586.11	302	324
zf-C2H2	PF00096.28	ENSG00000174586.11	358	380
zf-C2H2	PF00096.28	ENSG00000174586.11	386	408
zf-C2H2	PF00096.28	ENSG00000174586.11	414	436
zf-C2H2	PF00096.28	ENSG00000174586.11	442	464
zf-C2H2	PF00096.28	ENSG00000174586.11	470	492
zf-C2H2	PF00096.28	ENSG00000186230.7	298	320
zf-C2H2	PF00096.28	ENSG00000186230.7	326	348
zf-C2H2	PF00096.28	ENSG00000186230.7	354	376
zf-C2H2	PF00096.28	ENSG00000186230.7	382	404
zf-C2H2	PF00096.28	ENSG00000186230.7	410	432
zf-C2H2	PF00096.28	ENSG00000186230.7	438	460
zf-C2H2	PF00096.28	ENSG00000186230.7	483	505
zf-C2H2	PF00096.28	ENSG00000186230.7	511	533
zf-C2H2	PF00096.28	ENSG00000186230.7	584	606
zf-C2H2	PF00096.28	ENSG00000186230.7	640	662
zf-CCCH	PF00642.26	ENSG00000059145.19	286	312
Forkhead	PF00250.20	ENSG00000118689.15	157	245
zf-C2H2	PF00096.28	ENSG00000152475.7	271	293
zf-C2H2	PF00096.28	ENSG00000152475.7	299	321
zf-C2H2	PF00096.28	ENSG00000152475.7	391	413
zf-C2H2	PF00096.28	ENSG00000152475.7	419	441
zf-C2H2	PF00096.28	ENSG00000152475.7	447	469
zf-C2H2	PF00096.28	ENSG00000152475.7	475	497
zf-C2H2	PF00096.28	ENSG00000152475.7	503	525
zf-CCCH	PF00642.26	ENSG00000198265.12	179	205
zf-C2H2	PF00096.28	ENSG00000142556.19	287	309
zf-C2H2	PF00096.28	ENSG00000142556.19	315	337
zf-C2H2	PF00096.28	ENSG00000142556.19	343	365
zf-C2H2	PF00096.28	ENSG00000142556.19	371	393
zf-C2H2	PF00096.28	ENSG00000142556.19	399	421
zf-C2H2	PF00096.28	ENSG00000142556.19	427	449
zf-C2H2	PF00096.28	ENSG00000142556.19	483	505
zf-C2H2	PF00096.28	ENSG00000142556.19	511	533
zf-C2H2	PF00096.28	ENSG00000142556.19	539	561
zf-C2H2	PF00096.28	ENSG00000171574.18	214	236
zf-C2H2	PF00096.28	ENSG00000171574.18	242	264
zf-C2H2	PF00096.28	ENSG00000171574.18	270	292
zf-C2H2	PF00096.28	ENSG00000171574.18	298	320
zf-C2H2	PF00096.28	ENSG00000171574.18	326	348
zf-C2H2	PF00096.28	ENSG00000171574.18	354	376
zf-C2H2	PF00096.28	ENSG00000171574.18	382	404
zf-C2H2	PF00096.28	ENSG00000256087.7	205	227
zf-C2H2	PF00096.28	ENSG00000256087.7	233	255
zf-C2H2	PF00096.28	ENSG00000256087.7	261	283
zf-C2H2	PF00096.28	ENSG00000256087.7	289	311
zf-C2H2	PF00096.28	ENSG00000256087.7	317	339
zf-C2H2	PF00096.28	ENSG00000256087.7	345	367
zf-C2H2	PF00096.28	ENSG00000256087.7	373	395
zf-C2H2	PF00096.28	ENSG00000256087.7	401	423
zf-C2H2	PF00096.28	ENSG00000256087.7	429	451
zf-C2H2	PF00096.28	ENSG00000256087.7	457	479
zf-C2H2	PF00096.28	ENSG00000256087.7	485	507
zf-C2H2	PF00096.28	ENSG00000256087.7	513	535
zf-C2H2	PF00096.28	ENSG00000256087.7	541	563
zf-C2H2	PF00096.28	ENSG00000256087.7	597	619
zf-C2H2	PF00096.28	ENSG00000256087.7	625	647
Homeodomain	PF00046.31	ENSG00000123576.5	140	196
zf-C2H2	PF00096.28	ENSG00000171872.5	283	307
zf-C2H2	PF00096.28	ENSG00000171872.5	313	337
zf-C2H2	PF00096.28	ENSG00000171872.5	343	365
zf-C2H2	PF00096.28	ENSG00000066827.16	271	293
zf-C2H2	PF00096.28	ENSG00000066827.16	909	931
Forkhead	PF00250.20	ENSG00000198815.9	77	162
bZIP_Maf	PF03131.19	ENSG00000082641.16	625	718
Homeodomain	PF00046.31	ENSG00000135638.14	193	249
Homeodomain	PF00046.31	ENSG00000108511.10	147	203
Homeodomain	PF00046.31	ENSG00000120094.9	205	260
bZIP_2	PF07716.17	ENSG00000108924.14	224	277
bZIP_2	PF07716.17	ENSG00000172216.6	270	323
zf-C2H2	PF00096.28	ENSG00000283039.1	994	1018
zf-C2H2	PF00096.28	ENSG00000283039.1	1024	1046
zf-C2H2	PF00096.28	ENSG00000125812.16	348	371
zf-C2H2	PF00096.28	ENSG00000125812.16	377	400
zf-C2H2	PF00096.28	ENSG00000125812.16	435	457
zf-C2H2	PF00096.28	ENSG00000125812.16	491	513
zf-C2H2	PF00096.28	ENSG00000125812.16	519	541
zf-C2H2	PF00096.28	ENSG00000125812.16	547	569
zf-C2H2	PF00096.28	ENSG00000125812.16	575	597
zf-C2H2	PF00096.28	ENSG00000197050.11	139	161
zf-C2H2	PF00096.28	ENSG00000197050.11	167	189
zf-C2H2	PF00096.28	ENSG00000197050.11	195	217
zf-C2H2	PF00096.28	ENSG00000197050.11	223	245
zf-C2H2	PF00096.28	ENSG00000197050.11	251	273
zf-C2H2	PF00096.28	ENSG00000197050.11	279	301
zf-C2H2	PF00096.28	ENSG00000197050.11	335	357
zf-C2H2	PF00096.28	ENSG00000197050.11	363	385
zf-C2H2	PF00096.28	ENSG00000197050.11	391	413
zf-C2H2	PF00096.28	ENSG00000197050.11	419	441
zf-C2H2	PF00096.28	ENSG00000197050.11	447	469
zf-C2H2	PF00096.28	ENSG00000197050.11	475	497
zf-C2H2	PF00096.28	ENSG00000197050.11	503	525
zf-C2H2	PF00096.28	ENSG00000197050.11	531	553
zf-C2H2	PF00096.28	ENSG00000197050.11	559	581
zf-C2H2	PF00096.28	ENSG00000197050.11	587	609
zf-C2H2	PF00096.28	ENSG00000197050.11	615	637
zf-C2H2	PF00096.28	ENSG00000197050.11	643	665
zf-C2H2	PF00096.28	ENSG00000249471.8	257	279
zf-C2H2	PF00096.28	ENSG00000249471.8	285	307
zf-C2H2	PF00096.28	ENSG00000249471.8	313	335
zf-C2H2	PF00096.28	ENSG00000249471.8	341	363
zf-C2H2	PF00096.28	ENSG00000249471.8	369	391
zf-C2H2	PF00096.28	ENSG00000249471.8	397	419
zf-C2H2	PF00096.28	ENSG00000249471.8	425	447
zf-C2H2	PF00096.28	ENSG00000249471.8	481	503
RHD_DNA_bind	PF00554.24	ENSG00000100968.14	482	641
zf-C2H2	PF00096.28	ENSG00000204611.7	185	207
zf-C2H2	PF00096.28	ENSG00000204611.7	213	235
zf-C2H2	PF00096.28	ENSG00000204611.7	241	263
zf-C2H2	PF00096.28	ENSG00000204611.7	269	291
zf-C2H2	PF00096.28	ENSG00000204611.7	297	319
zf-C2H2	PF00096.28	ENSG00000204611.7	325	347
zf-C2H2	PF00096.28	ENSG00000204611.7	353	375
zf-C2H2	PF00096.28	ENSG00000204611.7	381	403
zf-C2H2	PF00096.28	ENSG00000204611.7	409	431
zf-C2H2	PF00096.28	ENSG00000204611.7	437	459
zf-C2H2	PF00096.28	ENSG00000204611.7	465	487
zf-C2H2	PF00096.28	ENSG00000204611.7	493	515
zf-C2H2	PF00096.28	ENSG00000204611.7	521	543
zf-C2H2	PF00096.28	ENSG00000204611.7	549	571
zf-C2H2	PF00096.28	ENSG00000204611.7	577	599
zf-C2H2	PF00096.28	ENSG00000204611.7	605	627
zf-C2H2	PF00096.28	ENSG00000204611.7	633	655
zf-C2H2	PF00096.28	ENSG00000204611.7	661	683
zf-C2H2	PF00096.28	ENSG00000204611.7	689	711
zf-C2H2	PF00096.28	ENSG00000204611.7	717	739
zf-C2H2	PF00096.28	ENSG00000204611.7	745	767
Homeodomain	PF00046.31	ENSG00000043039.7	134	190
zf-C2H2	PF00096.28	ENSG00000196263.8	206	228
zf-C2H2	PF00096.28	ENSG00000196263.8	234	256
zf-C2H2	PF00096.28	ENSG00000196263.8	262	284
zf-C2H2	PF00096.28	ENSG00000196263.8	290	312
zf-C2H2	PF00096.28	ENSG00000196263.8	318	340
zf-C2H2	PF00096.28	ENSG00000196263.8	403	425
zf-C2H2	PF00096.28	ENSG00000196263.8	431	453
zf-C2H2	PF00096.28	ENSG00000196263.8	459	481
zf-C2H2	PF00096.28	ENSG00000196263.8	487	509
zf-C2H2	PF00096.28	ENSG00000196263.8	515	537
zf-C2H2	PF00096.28	ENSG00000196263.8	543	565
zf-C2H2	PF00096.28	ENSG00000196263.8	571	593
zf-C2H2	PF00096.28	ENSG00000153266.13	277	299
zf-C2H2	PF00096.28	ENSG00000153266.13	305	327
zf-C2H2	PF00096.28	ENSG00000153266.13	333	355
zf-C2H2	PF00096.28	ENSG00000153266.13	361	383
zf-C2H2	PF00096.28	ENSG00000153266.13	417	440
zf-C2H2	PF00096.28	ENSG00000196867.8	420	442
zf-C2H2	PF00096.28	ENSG00000196867.8	448	470
zf-C2H2	PF00096.28	ENSG00000196867.8	533	555
zf-C2H2	PF00096.28	ENSG00000196867.8	561	583
zf-C2H2	PF00096.28	ENSG00000196867.8	589	611
zf-C2H2	PF00096.28	ENSG00000196867.8	617	639
zf-C2H2	PF00096.28	ENSG00000196867.8	645	667
zf-C2H2	PF00096.28	ENSG00000196867.8	673	695
zf-C2H2	PF00096.28	ENSG00000196867.8	757	779
zf-C2H2	PF00096.28	ENSG00000196867.8	785	807
HLH	PF00010.28	ENSG00000106546.14	35	80
THAP	PF05485.14	ENSG00000184436.12	5	93
zf-C2H2	PF00096.28	ENSG00000197016.12	228	250
zf-C2H2	PF00096.28	ENSG00000197016.12	256	278
zf-C2H2	PF00096.28	ENSG00000197016.12	284	306
zf-C2H2	PF00096.28	ENSG00000197016.12	312	334
zf-C2H2	PF00096.28	ENSG00000197016.12	340	362
zf-C2H2	PF00096.28	ENSG00000197016.12	368	391
zf-C2H2	PF00096.28	ENSG00000197016.12	425	447
zf-C2H2	PF00096.28	ENSG00000197016.12	453	475
zf-C2H2	PF00096.28	ENSG00000197016.12	481	503
zf-C2H2	PF00096.28	ENSG00000197016.12	509	531
zf-C2H2	PF00096.28	ENSG00000197016.12	537	559
zf-C2H2	PF00096.28	ENSG00000197016.12	565	587
zf-C2H2	PF00096.28	ENSG00000197016.12	621	643
zf-C2H2	PF00096.28	ENSG00000197016.12	649	671
zf-C2H2	PF00096.28	ENSG00000197016.12	677	699
Homeodomain	PF00046.31	ENSG00000120149.9	143	199
HLH	PF00010.28	ENSG00000122691.13	109	160
zf-C2H2	PF00096.28	ENSG00000103199.14	325	347
zf-C2H2	PF00096.28	ENSG00000103199.14	353	375
zf-C2H2	PF00096.28	ENSG00000103199.14	381	403
zf-C2H2	PF00096.28	ENSG00000103199.14	409	431
zf-C2H2	PF00096.28	ENSG00000103199.14	437	459
zf-C2H2	PF00096.28	ENSG00000083828.16	178	200
zf-C2H2	PF00096.28	ENSG00000083828.16	206	228
zf-C2H2	PF00096.28	ENSG00000083828.16	234	256
zf-C2H2	PF00096.28	ENSG00000083828.16	262	284
zf-C2H2	PF00096.28	ENSG00000083828.16	290	312
zf-C2H2	PF00096.28	ENSG00000083828.16	317	339
zf-C2H2	PF00096.28	ENSG00000083828.16	345	367
zf-C2H2	PF00096.28	ENSG00000083828.16	373	395
zf-C2H2	PF00096.28	ENSG00000159917.17	319	341
zf-C2H2	PF00096.28	ENSG00000159917.17	347	369
zf-C2H2	PF00096.28	ENSG00000159917.17	375	397
zf-C2H2	PF00096.28	ENSG00000159917.17	403	425
zf-C2H2	PF00096.28	ENSG00000159917.17	431	453
zf-C2H2	PF00096.28	ENSG00000159917.17	459	481
zf-C2H2	PF00096.28	ENSG00000159917.17	487	509
zf-C2H2	PF00096.28	ENSG00000159917.17	515	537
zf-C2H2	PF00096.28	ENSG00000159917.17	543	565
zf-C2H2	PF00096.28	ENSG00000159917.17	571	593
zf-C2H2	PF00096.28	ENSG00000159917.17	599	621
zf-C2H2	PF00096.28	ENSG00000159917.17	627	649
zf-C2H2	PF00096.28	ENSG00000159917.17	655	677
zf-C2H2	PF00096.28	ENSG00000159917.17	683	705
HMG_box	PF00505.21	ENSG00000114439.19	80	148
zf-C4	PF00105.20	ENSG00000172819.17	88	157
zf-C2H2	PF00096.28	ENSG00000105866.15	647	671
zf-C2H2	PF00096.28	ENSG00000105866.15	677	701
zf-C2H2	PF00096.28	ENSG00000105866.15	707	729
zf-C2H2	PF00096.28	ENSG00000171606.18	535	557
zf-C2H2	PF00096.28	ENSG00000171606.18	563	585
zf-C2H2	PF00096.28	ENSG00000171606.18	591	613
zf-C2H2	PF00096.28	ENSG00000171606.18	619	641
zf-CCCH	PF00642.26	ENSG00000125352.6	197	223
T-box	PF00907.24	ENSG00000121075.11	69	251
Ets	PF00178.24	ENSG00000134954.14	380	459
zf-C2H2	PF00096.28	ENSG00000141946.1	223	245
zf-C2H2	PF00096.28	ENSG00000141946.1	279	301
zf-C2H2	PF00096.28	ENSG00000141946.1	307	329
zf-C2H2	PF00096.28	ENSG00000141946.1	335	357
zf-C2H2	PF00096.28	ENSG00000141946.1	363	385
zf-C2H2	PF00096.28	ENSG00000141946.1	391	413
zf-C2H2	PF00096.28	ENSG00000141946.1	419	441
zf-C2H2	PF00096.28	ENSG00000141946.1	447	470
Homeodomain	PF00046.31	ENSG00000163064.7	304	360
Ets	PF00178.24	ENSG00000166211.8	112	194
zf-C4	PF00105.20	ENSG00000113580.15	419	489
Homeodomain	PF00046.31	ENSG00000180318.4	133	189
THAP	PF05485.14	ENSG00000258064.1	1	56
bZIP_1	PF00170.23	ENSG00000146592.17	373	436
bZIP_2	PF07716.17	ENSG00000146592.17	371	427
bZIP_Maf	PF03131.19	ENSG00000146592.17	374	436
zf-C2H2	PF00096.28	ENSG00000198455.5	271	295
zf-C2H2	PF00096.28	ENSG00000198455.5	304	328
zf-C2H2	PF00096.28	ENSG00000198455.5	334	358
zf-C2H2	PF00096.28	ENSG00000198455.5	364	386
zf-C2H2	PF00096.28	ENSG00000198455.5	484	508
zf-C4	PF00105.20	ENSG00000185551.15	77	146
Homeodomain	PF00046.31	ENSG00000258873.3	16	70
Homeodomain	PF00046.31	ENSG00000258873.3	102	156
zf-C2H2	PF00096.28	ENSG00000196214.11	231	251
zf-C2H2	PF00096.28	ENSG00000196214.11	258	280
